datetime,azimuth,elevation,tracker_theta
2025-07-27 09:00:00+02:00,96.41844733301662,29.814450733878687,-60.02989157295153
2025-07-27 10:00:00+02:00,109.61557051584083,38.90215709764179,-49.414109341972214
2025-07-27 11:00:00+02:00,125.41003216490469,47.1835300339185,-37.058569193272156
2025-07-27 12:00:00+02:00,145.2379176927691,53.763688773127114,-22.677929653510954
2025-07-27 13:00:00+02:00,169.62190520755712,57.36705974417415,-6.580117144232334
2025-07-27 14:00:00+02:00,195.87916140553517,56.904692281786105,10.111365926878225
2025-07-27 15:00:00+02:00,219.3640019623886,52.53590268326314,25.921702757778096
2025-07-27 16:00:00+02:00,238.20606877075943,45.483641338851875,39.88615258186822
2025-07-27 17:00:00+02:00,253.3135513036636,36.956763855240844,51.85226416740492
2025-07-27 18:00:00+02:00,266.11390180690563,27.766261640926874,62.179335230977316
2025-07-27 19:00:00+02:00,277.72291362386545,18.44041266439232,71.40235483428803
2025-07-27 20:00:00+02:00,288.934020669867,9.388150872182438,80.08520338149388
2025-07-27 21:00:00+02:00,300.33319145380057,1.1721672769044176,88.6419800227308
2025-07-27 22:00:00+02:00,312.3659829517022,-6.748121776558599,0.0
2025-07-27 23:00:00+02:00,325.3323027967052,-12.912001438362855,0.0
2025-07-28 00:00:00+02:00,339.3139713842994,-17.26853952057189,0.0
2025-07-28 01:00:00+02:00,354.0838749307519,-19.432540863027256,0.0
2025-07-28 02:00:00+02:00,9.112052924532463,-19.181048108958606,0.0
2025-07-28 03:00:00+02:00,23.75690793966396,-16.54146216611271,0.0
2025-07-28 04:00:00+02:00,37.541585572594954,-11.77992372933041,0.0
2025-07-28 05:00:00+02:00,50.30777549164907,-5.300530284265817,0.0
2025-07-28 06:00:00+02:00,62.19102511190454,2.717208659249666,-86.92863975064738
2025-07-28 07:00:00+02:00,73.5262141574787,11.193085427310267,-78.34062498949608
2025-07-28 08:00:00+02:00,84.7871005689617,20.32476321998332,-69.59776802570171
2025-07-28 09:00:00+02:00,96.59610656991765,29.64308508161731,-60.193063435749266
2025-07-28 10:00:00+02:00,109.80379336395458,38.72388100476222,-49.56108880069642
2025-07-28 11:00:00+02:00,125.59759439583746,46.99093125153688,-37.180032342143974
2025-07-28 12:00:00+02:00,145.39126626601558,53.55096586372701,-22.757745724769165
2025-07-28 13:00:00+02:00,169.68080051763218,57.137718229466905,-6.600818072182619
2025-07-28 14:00:00+02:00,195.811128686251,56.67594568610985,10.156307815285878
